what is bye bye ms american pie about	in the autumn of 1971 don mclean 's elegiac american pie entered the collective consciousness , and over forty years later remains one of the most discussed , dissected and debated songs that popular music has ever produced .	0	0.4816158
what is the width of the milky way galaxy	As a guide to the relative physical scale of the Milky Way, if it were reduced to 100 m in diameter, the Solar System, including the hypothesized Oort cloud, would be no more than 1 mm in width, about the size of a grain of sand.	0	0.71802527
when did the crocodile hunter die	stephen robert `` steve '' irwin ( 22 february 1962 – 4 september 2006 ) , nicknamed `` the crocodile hunter '' , was an australian wildlife expert , television personality , and conservationist .	1	0.69104075
the first shot fired at lexington is known as	british regulars searched every home , barn , and outbuilding in concord . the soldiers looted the town as they searched for evidence of a weapons cache , taking the . colonists valuables and food . major pitcairn , a strict militar y man known for his foul temper , was disgusted with the lack of discipline shown by his troops .	0	0.5542013
how long does it take to set up the apple watch series 2	This is where you’ll set your language preferences, set up your Wi-Fi, enter your Google account details (in other words, your Gmail address and password), and set up a device password and/or fingerprint security, if your phone offers that feature.	0	0.5700348
delete document folder	open my documents . if the file or folder you want to delete is not located in my documents or its subfolders , use search to find it . to open search , click start , and then click search . 2 . click the file or folder you want to delete . 3 .	0	0.5384669
Batman issue	Ongoing series Title Issues Initial cover date Final cover date Notes Worlds' Finest #1 – 32 (plus one annual) July 2012 May 2015 The run includes a #0 cover dated November 2012 and a Futures End #1 special dated November 2014 Talon #1-17 September 2012 March 2014 Legends of the Dark Knight volume 2 #1 – 13 2012-12December 2012 2013-12December 2013 Print edition of the weekly web comic of the same title, which began in June 2012. Batman: Li'l Gotham #1 – 12 June 2013 May 2014 87 more rows	1	0.46313578
definition introspection	introspection definition, meaning, what is introspection: examination of and attention to your own ideas, thoughts, and feelings: . Learn more.	1	0.7583607
city of richmond ca	Richmond government finances - Debt in 2006 (per resident): Long Term Debt - Outstanding Unspecified Public Purpose: $401,435,000 ($3697.65) ...	1	0.3913826
finger ginger	Boesenbergia rotunda, commonly known as Chinese keys, fingerroot, lesser galangal or Chinese ginger, is a medicinal and culinary herb from China and Southeast Asia. In English, the root has traditionally been called fingerroot, because the shape of the rhizome resembles that of fingers growing out of a center piece.	0	0.61090577
how many calories to build muscle	one program on fit tv suggested that i should take in between 700 and 1,000 extra calories ; another said i should take in only an extra 250 calories . how many extra calories do i need to gain muscle mass ?	0	0.55958176
geforce gtx 460 drivers windows 10	after upgrading to windows 10 the gtx 460 card does not work anymore . the device manager shows code 43 for this card . nvidia driver version 353.62 i reinstalled the nvidia drivers ( using ddu tool ) and reinstalled it .	0	0.29516575
how to download music on a ipod without itunes	The easiest way to transfer music from an audio CD (compact disc) to iPhone or iPod without iTunes sync is via using CopyTrans Manager. CopyTrans Manager is the free iTunes alternative. It helps you add songs to any Apple iDevice, including all iPod and iPad models, iPhone 7, iPhone 6s and more.	0	0.48844573
should i not weigh myself	First, step on the scale and write down the number you see. Then go get a huge glass of water, drink it, and get on the scale again. “Your weight will likely go up between one and three pounds, just from the water. No calories, and no real weight gain.	0	0.6441258
new ct scanner images of the baller	a new computed tomography ( ct ) scanner substantially reduces potentially harmful radiation while still improving overall image quality .	0	0.54127246
how to cite a person	Cite a Quote in CMS Use CMS if you prefer footnotes or endnotes to in-text citation. Decide whether you are going to use footnotes or endnotes. Create an in-text citation. Create a footnote or endnote. Create a footnote/endnote for a quotation from a book. Create a footnote/endnote for a web page from the internet.	1	0.60469943
melissa canaday actor	hyland was born in new york city , the daughter of actors melissa canaday and edward james hyland . she is the sister of actor ian hyland , who is four years younger .	0	0.61162055
istanbul temperature	The average maximum daytime temperature in Istanbul in December is a cool 11°C (52°F). There are usually 4 hours of bright sunshine each day, which represents 46% of the 9 hours of daylight. The average sea temperature in and around Istanbul in December is 10°C (50°F).	1	0.7219995
how my for a replacement central air and heat unit	Your central air system has two components--an outdoor unit and an indoor unit. The outdoor unit houses the air handler, which cools the air and sends it to the indoor unit. The indoor unit pushes cool air through ducts and cools your home.	0	0.58181304
mtv true life i work in the industry aaron	true life : i work in the sex industry . on this episode of true life we follow rebekah , aaron and shawntelle as they try to main a normal life while working in the sex industry . true life . since its first episode in 1998 , true life has provided a window into the struggles , hopes , and dreams of young people .	0	0.4784254
