can macrobid treat kidney infections	Macrobid ( nitrofurantoin monohydrate/macrocrystals ) is an antibacterial drug used to treat urinary tract and bladder infections caused by Escherichia coli or Staphyloccocus saprophyticus strains of bacteria that are sensitive to this drug . The drug is available as a generic under the name nitrofurantoin .	0	MD VB VB NN NNS	NNP ( JJ NNS ) VBZ DT JJ NN VBN TO VB JJ NN CC NN NNS VBN IN NNP NNS CC NNP VBP NNS IN NNS WDT VBP JJ TO DT NN . DT NN VBZ JJ IN DT JJ IN DT NN NN .
where is the bimalleolar bone located	a bimalleolar fracture is a fracture of the ankle that involves the lateral malleolus and the medial malleolus . studies have shown that bimalleolar fractures are more common in women , people over 60 years of age , and patients with existing comorbidities .	1	WRB VBZ DT JJ NN VBD	DT JJ NN VBZ DT NN IN DT NN WDT VBZ DT JJ NN CC DT JJ NN . NNS VBP VBN IN JJ NNS VBP JJR JJ IN NNS , NNS IN CD NNS IN NN , CC NNS IN VBG NNS .
doses of abilify	aripiprazole was studied in adolescent patients 13 to 17 years of age with schizophrenia at daily doses of 10 mg and 30 mg .	1	NNS IN NN	NN VBD VBN IN JJ NNS CD TO CD NNS IN NN IN NN IN JJ NNS IN CD NNS CC CD NN .
does insulin stimulate glycogenesis	Although insulin is the primary signal for glycogen synthesis , other , nonhormonal mechanisms also function in the liver . One signal is the concentration of glucose in the blood , which normally ranges from about 80 to 120 mg per 100 ml ( 4.4 – 6.7 mM ) .	1	VBZ VB VB NN	IN NN VBZ DT JJ NN IN NN NN , JJ , JJ NNS RB VBP IN DT NN . CD NN VBZ DT NN IN NN IN DT NN , WDT RB VBZ IN RB CD TO CD NNS IN CD NN ( CD RB CD NN ) .
how long contagious influenza	most of the time you will become contagious about 24 to 72 hours after contracting the influenza virus and remain that way for up to five days after the onset of symptoms	1	WRB RB JJ NN	JJS IN DT NN PRP MD VB JJ IN CD TO CD NNS IN VBG DT NN NN CC VBP DT NN IN IN TO CD NNS IN DT NN IN NNS
what calcium does for the body	vitamin d is added to some calcium supplements . proper vitamin d status is important because vitamin d is converted to a hormone in the body , which then induces the synthesis of intestinal proteins responsible for calcium absorption .	0	WP NN VBZ IN DT NN	NN NN VBZ VBN TO DT NN NNS . JJ NN NN NN VBZ JJ IN NN NN VBZ VBN TO DT NN IN DT NN , WDT RB VBZ DT NN IN JJ NNS JJ IN JJ NN .
how do steroids affect people	When people say steroids ( say : STARE-oydz ) , they often mean illegal anabolic steroids . Anabolic steroids are artificially produced hormones that are the same as , or similar to , androgens , the male-type sex hormones in the body .	0	WRB JJ NNS VB NNS	WRB NNS VBP NNS ( VB : JJ ) , PRP RB VBP JJ JJ NNS . JJ NNS VBP RB VBN NNS WDT VBP DT JJ IN , CC JJ TO , NNS , DT JJ NN NNS IN DT NN .
who is most at risk for suicide	Suicide does not discriminate . People of all genders , ages , and ethnicities can be at risk for suicide . But people most at risk tend to share certain characteristics . The main risk factors for suicide are : Depression , other mental disorders , or substance abuse disorder .	1	WP VBZ RBS IN NN IN NN	NN VBZ RB VB . NNS IN DT NNS , NNS , CC NNS MD VB IN NN IN NN . CC NNS JJS IN NN VBP TO NN JJ NNS . DT JJ NN NNS IN NN VBP : NNP , JJ JJ NNS , CC NN NN NN .
soothe burning inside nose	You can also apply thin layer of Vaseline inside the nose , when the climate is dry and it becomes the cause for burning sensation in nose . Apply cool water on the external nasal area if there is sunburn . You can also apply aloe vera gel .	1	NN VBG IN JJ	PRP MD RB VB JJ NN IN NNP IN DT NN , WRB DT NN VBZ JJ CC PRP VBZ DT NN IN VBG NN IN JJ . VB JJ NN IN DT JJ JJ NN IN EX VBZ NN . PRP MD RB VB JJ NN NN .
child asthma attack symptoms warning	Common childhood asthma signs and symptoms include : Frequent , intermittent coughing . A whistling or wheezing sound when exhaling . Shortness of breath . Chest congestion or tightness . Chest pain , particularly in younger children .	1	NN VBZ NN NNS VBG	JJ NN NN NNS CC NNS VBP : JJ , JJ NN . DT NN CC VBG NN WRB VBG . NNP IN NN . NNP NN CC NN . NNP NN , RB IN JJR NNS .
which hormone stimulates the pituitary gland to release acth	pomc , acth and β-lipotropin are secreted from corticotropes in the anterior lobe ( or adenohypophysis ) of the pituitary gland in response to the hormone corticotropin-releasing hormone ( crh ) released by the hypothalamus .	1	WDT NN VBZ DT JJ NN TO VB NN	NN , NN CC NN VBP VBN IN NNS IN DT JJ NN ( CC NN ) IN DT JJ NN IN NN TO DT NN NN NN ( NN ) VBN IN DT NN .
sodium extraction	Sodium . In the manufacture of sodium peroxide , sodamide , sodium cyanide etc . About 50 per cent of sodium extracted is used in the manufacture of tetraethyl lead ( C 2 H 5 ) 4 Pb ) , which is used as anti-knock agent in petrol .	0	NN NN	NN . IN DT NN IN NN NN , NN , NN NN NN . IN CD IN NN IN NN VBN VBZ VBN IN DT NN IN JJ NN ( NNP CD NNP CD ) CD NNP ) , WDT VBZ VBN IN JJ NN IN NN .
length of urology residency	a fellowship appointment requires completion of an accredited residency program . residencies in urology include one or two years of general surgery followed by three or four years of urology with a total length of five to six years	1	NN IN JJ NN	DT JJ NN VBZ NN IN DT JJ NN NN . NNS IN JJ VBP CD CC CD NNS IN JJ NN VBN IN CD CC CD NNS IN NN IN DT JJ NN IN CD TO CD NNS
cost of latisse	1 . state the hypothesis being tested and the predicted results . gather the data by conducting the proper experiment ( or , if working genetics problems , use the data provided in the problem ) . 2 . determine the expected numbers for each observational class . remember to use numbers , not percentages .	0	NN IN NN	CD . NN DT NN VBG VBN CC DT JJ NNS . CC DT NN IN VBG DT JJ NN ( CC , IN VBG NNS NNS , VBP DT NN VBD IN DT NN ) . CD . VB DT JJ NNS IN DT JJ NN . VB TO VB NNS , RB NNS .
how often do you need mmr vaccine	body lift surgery cost may include : anesthesia fees . hospital or surgical facility costs . medical tests . post-surgery garments . prescriptions for medication . surgeon ’ s fee .	0	WRB RB VBP PRP VB NNS VB	NN VB NN NN MD VB : NN NNS . NN CC JJ NN NNS . JJ NNS . JJ NNS . NNS IN NN . NN JJ JJ NN .
when alcohol withdrawal symptoms begin	alcohol withdrawal refers to symptoms that may occur when a person who has been drinking too much alcohol every day suddenly stops drinking alcohol .	1	WRB NN NN NNS VBP	NN NN NNS TO NNS WDT MD VB WRB DT NN WP VBZ VBN VBG RB JJ NN DT NN RB VBZ VBG NN .
when polio vaccine stopped	the first was developed by jonas salk through the use of hela cells and first tested in 1952 . announced to the world by dr thomas francis jr on 12 april 1955 it consists of an injected dose of inactivated dead poliovirus	0	WRB NN NN VBD	DT JJ VBD VBN IN NN NN IN DT NN IN NN NNS CC JJ VBN IN CD . VBN TO DT NN IN NN NN NN NN IN CD NN CD PRP VBZ IN DT JJ NN IN JJ JJ NN
emulsion fracture ankle	officials : man in chicago cubs hat robbed altamonte springs hampton inn and suites at gunpoint . police are searching for a man who robbed an altamonte springs hotel at gunpoint while wearing a chicago cubs hat .	0	NN NN NN	NNS : NN IN JJ NNS WP VBD JJ NNS NN NN CC NNS IN NN . NNS VBP VBG IN DT NN WP VBD DT JJ NNS NN IN NN IN VBG DT NN NN NN .
what causes low blood pressure readings	far more serious is hypovolemic shock , a life-threatening complication of dehydration . it occurs when low blood volume causes a sudden drop in blood pressure and a reduction in the amount of oxygen reaching your tissues .	0	WP VBZ JJ NN NN NNS	RB RBR JJ VBZ JJ NN , DT JJ NN IN NN . PRP VBZ WRB JJ NN NN VBZ DT JJ NN IN NN NN CC DT NN IN DT NN IN NN VBG PRP$ NNS .
how to get rid of cold	hold a 5- to 8-pound dumbbell in your left hand and keep your left elbow on your left side . lift both your left leg and your left arm up to the ceiling at about 90 degrees , keeping your hips stacked without rocking backwards and with your elbow pressed into your side .	0	WRB TO VB JJ IN JJ	VB DT JJ TO JJ NN IN PRP$ JJ NN CC VB PRP$ JJ NN IN PRP$ JJ NN . VB DT PRP$ NN NN CC PRP$ NN NN IN TO DT NN IN IN CD NNS , VBG PRP$ NNS VBN IN VBG NNS CC IN PRP$ NN VBD IN PRP$ NN .
what is the treatment for severe side effects to the vaccine zostavax	becoming infected with shingles is much more dangerous to your health than receiving the vaccine to protect against it . like any medicine , zostavax can cause side effects , but the risk of serious side effects is extremely low .	0	WP VBZ DT NN IN JJ NN NNS TO DT NN NN	VBG VBN IN NNS VBZ RB RBR JJ TO PRP$ NN IN VBG DT NN TO VB IN PRP . IN DT NN , NN MD VB JJ NNS , CC DT NN IN JJ NN NNS VBZ RB JJ .
diabetes causes	consider boosting potassium . potassium can lessen the effects of sodium on blood pressure . the best source of potassium is food , such as fruits and vegetables , rather than supplements . talk to your doctor about the potassium level that 's best for you .	0	NNS NNS	VB VBG NN . NN MD VB DT NNS IN NN IN NN NN . DT JJS NN IN NN VBZ NN , JJ IN NNS CC NNS , RB IN NNS . NN TO PRP$ NN IN DT NN NN WDT VBZ RBS IN PRP .
disease process of copd	with the arena excel master parts list template you can document your parts list and part numbers in one location . this will help prevent duplicate parts and make it easier for your team members to reference part information when they need it .	0	NN NN IN NN	IN DT JJ NN NN NNS NN IN PRP MD VB PRP$ NNS NN CC NN NNS IN CD NN . DT MD VB VB NN NNS CC VB PRP JJR IN PRP$ NN NNS TO VB NN NN WRB PRP VBP PRP .
what medications can test positive for thc	i go in to take a urine drug screen and it comes back positive for thc ( marijuana ) .	0	WP NNS MD VB JJ IN NN	NN VBP IN TO VB DT JJ NN NN CC PRP VBZ RB JJ IN NN ( NN ) .
when do you get to hear the baby 's heartbeat	the baby 's heart starts to beat at around 6 weeks . you may be able to hear – and see – your baby 's heart beat for the first time when you 're about 8 weeks pregnant if you have an early ultrasound exam .	1	WRB VBP PRP VB TO VB DT NN POS NN	DT NN POS NN VBZ TO VB IN RB CD NNS . PRP MD VB JJ TO VB JJ CC VB JJR PRP$ NN POS NN NN IN DT JJ NN WRB PRP VBP IN CD NNS JJ IN PRP VBP DT JJ NN NN .
when was the fetal doppler invented	invented in 1958 by dr edward h hon a doppler fetal monitor or doppler fetal heart rate monitor is a hand held ultrasound transducer used to detect the heart beat of a fetus for prenatal care	1	WRB VBD DT JJ NN VBD	VBN IN CD IN VBG RB NN VBZ DT NN JJ NN CC NN JJ NN NN NN VBZ DT NN VBN JJ NN VBN TO VB DT NN NN IN DT NN IN JJ NN
what cause leg muscle cramps	nighttime leg cramps are usually sudden spasms or tightening of muscles in the calf . the muscle cramps can sometimes happen in the thigh or the foot . they often occur just as you are falling asleep or waking up	0	WP NN NN NN NNS	RB JJ NNS VBP RB JJ NNS CC NN IN NNS IN DT NN . DT NN NNS MD RB VB IN DT NN CC DT NN . PRP RB VBP RB IN PRP VBP VBG RB CC VBG RP
when can a person infected with hiv expect to notice symptoms of the virus	however , because hiv may begin causing subtle changes in the immune system long before an infected person feels sick , most doctors have adopted the term `` hiv disease '' to cover the entire hiv spectrum , from initial infection to full-blown aids ( which is also called `` advanced hiv disease '' ) .	0	WRB MD DT NN VBN IN NN VBP TO VB NNS IN DT NN	RB , IN NN MD VB VBG JJ NNS IN DT NN NN RB RB DT JJ NN NNS VBP , JJS NNS VBP VBN DT NN `` JJ NN '' TO VB DT JJ NN NN , IN JJ NN TO JJ NNS ( WDT VBZ RB VBN `` JJ NN NN '' ) .
are there stages in cervical cancer	to send a message to a large number of recipients quickly , you can use the email merge feature of microsoft word together with excel and outlook . email merge works well for newsletters and announcements . messages can be customized for each recipient .	0	VBP EX NNS IN JJ NN	TO VB DT NN TO DT JJ NN IN NNS RB , PRP MD VB DT NN NN NN IN JJ NN RB IN NN CC NN . VB NN NNS RB IN NNS CC NNS . NNS MD VB VBN IN DT NN .
what is voltaren 50 mg used for	pill imprint voltaren 50 has been identified as voltaren 50 mg. voltaren is used in the treatment of back pain ; pain ; ankylosing spondylitis ; frozen shoulder ; muscle pain ( and more ) , and belongs to the drug class nonsteroidal anti-inflammatory agents .	1	WP VBZ JJ CD NNS VBN IN	NN NN NN CD VBZ VBN VBN IN NNS CD JJ NN VBZ VBN IN DT NN IN JJ NN : NN : VBG NN : JJ NN : NN NN ( CC JJR ) , CC NNS TO DT NN NN JJ JJ NNS .
what foods have tyramines	dairy . aged cheeses , such as cheddar , brie and blue cheese , have a high tyramine and histamine content , but fresh cheese like ricotta , cream cheese and cottage cheese are usually well tolerated .	1	WP NNS VBP NNS	NN . VBN NNS , JJ IN NN , NN CC JJ NN , VBP DT JJ NN CC NN NN , CC JJ NNS IN NN , NN NN CC NN NNS VBP RB RB VBN .
asthma pathophysiology	a type of an industry that is sensitive to the business cycle , such that revenues are generally higher in periods of economic prosperity and expansion , and lower in periods of economic downturn and contraction .	0	NN NN	DT NN IN DT NN WDT VBZ JJ TO DT NN NN , JJ IN NNS VBP RB JJR IN NNS IN JJ NN CC NN , CC JJR IN NNS IN JJ NN CC NN .
what antibiotics treat fungal infections	reference : blanka rebacz , thomas o. larsen , mads h. clausen , mads h. r�nnest , harald l�ffler , anthony d. ho and alwin kr�mer : identification of griseofulvin as an inhibitor of centrosomal clustering in a phenotype-based screen . cancer research , july 1 , 2007	0	WP VBZ NN JJ NNS	NN : NN NN , EX JJ NN , NNS VBP NN , NNS VBP JJS , JJ NN , NN NN NN CC JJ NN : NN IN NN IN DT NN IN JJ NN IN DT JJ NN . NN NN , RB CD , CD
when should i take echinacea	when echinacea is being used for symptoms of the common cold it should be started as soon as the symptoms are noticed . also three weeks of treatment with echinacea followed by one week without the echinacea may provide the best results	1	WRB MD VB VB NN	WRB NN VBZ VBG VBN IN NNS IN DT JJ NN PRP MD VB VBN RB RB IN DT NNS VBP VBN . RB CD NNS IN NN IN NN VBN IN CD NN IN DT NN MD VB DT JJS NNS
at what temperature should you take a child to the emergency room	secured credit cards will require a refundable security deposit to establish your credit line . this can be anywhere from $ 250 to $ 5,000 or more , depending on the credit card issuer .	0	IN WP NN MD PRP VB DT NN TO DT NN NN	VBN NN NNS MD VB DT JJ NN NN TO VB PRP$ NN NN . DT MD VB RB IN $ CD TO $ CD CC JJR , VBG IN DT NN NN NN .
where is the retina in your eye	the optics of the eye create an image of the visual world on the retina through the cornea and lens which serves much the same function as the film in a camera	0	WRB VBZ DT NN IN PRP$ NN	DT NNS IN DT NN VBP DT NN IN DT JJ NN IN DT NN IN DT NN CC VBZ WDT VBZ RB DT JJ NN IN DT NN IN DT NN
disorder of the urinary system	symptoms of lymphoma are similar to those of other diseases and afflictions . the most common symptom is a painless swelling in a lymph node ( called lymphadenopathy ) . people often first go to the doctor because they think they have a cold or respiratory infection that will not go away .	0	NN IN DT JJ NN	NNS IN NN VBP JJ TO DT IN JJ NNS CC NNS . DT RBS JJ NN VBZ DT JJ NN IN DT NN NN ( VBN NN ) . NNS RB RB VB TO DT NN IN PRP VBP PRP VBP DT NN CC NN NN WDT MD RB VB RB .
what diseases or disorders affect the pituitary gland	when a pituitary tumor overproduces thyroid stimulating hormone your thyroid gland makes too much of the hormone thyroxine . this is a rare cause of hyperthyroidism or overactive thyroid disease . hyperthyroidism can accelerate your body s metabolism causing	1	WP VBZ CC NNS VBP DT JJ NN	WRB DT JJ NN NNS VBP VBG NN PRP$ JJ NN VBZ RB JJ IN DT NN NN . DT VBZ DT JJ NN IN NN CC JJ JJ NN . NN MD VB PRP$ NN JJ NN VBG
what function does the thyroid serve	it participates in these processes by producing thyroid hormones , the principal ones being triiodothyronine ( t3 ) and thyroxine ( sometimes referred to as tetraiodothyronine ( t4 ) ) . these hormones regulate the growth and rate of function of many other systems in the body .	1	WP NN VBZ DT NN NN	PRP VBZ IN DT NNS IN VBG JJ NNS , DT JJ NNS VBG NN ( NN ) CC NN ( RB VBN TO IN NN ( NN ) ) . DT NNS VBP DT NN CC NN IN NN IN JJ JJ NNS IN DT NN .
what is the male reproductive system called	the purpose of the organs of the male reproductive system is to perform the following functions : to produce , maintain , and transport sperm ( the male reproductive cells ) and protective fluid ( semen ) to discharge sperm within the female reproductive tract during sexto produce and secrete male sex hormones responsible for maintaining the male reproductive systemunlike the female reproductive system , most of the male reproductive system is located outside of the body .	0	WP VBZ DT JJ JJ NN VBD	DT NN IN DT NNS IN DT NN JJ NN VBZ TO VB DT JJ NNS : TO VB , VB , CC VB NN ( DT NN JJ NNS ) CC JJ NN ( NNS ) TO VB NN IN DT JJ JJ NN IN JJ NN CC JJ NN NN NNS JJ IN VBG DT JJ JJ IN DT JJ JJ NN , JJS IN DT NN JJ NN VBZ VBN IN IN DT NN .
